n_instrs,n_assigns,n_binops,n_calls,n_labels,n_literals,n_temps,has_loop,call_density,assign_ratio,avg_use_count,depth_score,label_constant_fold,label_dead_code,label_loop_unroll,label_inline
25,9,16,0,0,4,8,0,0.0,0.36,2.109,0,1,0,0,0
18,4,9,5,0,0,2,0,0.2778,0.2222,3.051,5,0,0,0,1
18,11,7,0,0,2,8,0,0.0,0.6111,2.138,0,1,0,0,0
21,7,14,0,3,2,1,1,0.0,0.3333,1.753,6,1,1,1,0
25,11,14,1,0,4,2,0,0.04,0.44,3.211,1,1,1,0,0
12,9,3,0,0,4,2,0,0.0,0.75,2.478,0,1,0,0,0
9,3,6,2,0,1,7,0,0.2222,0.3333,1.612,2,1,1,0,1
9,5,4,0,0,2,4,0,0.0,0.5556,2.019,0,1,0,0,0
6,6,0,0,0,6,2,0,0.0,1.0,3.156,0,1,0,0,0
8,8,0,0,0,6,1,0,0.0,1.0,0.946,0,1,1,0,1
13,4,9,0,0,1,5,0,0.0,0.3077,0.819,0,1,1,0,0
45,20,25,4,3,0,15,1,0.0889,0.4444,2.033,10,0,0,0,0
10,6,1,3,0,1,1,0,0.3,0.6,2.994,3,1,0,0,1
9,3,6,0,2,0,3,1,0.0,0.3333,0.886,4,0,1,1,0
18,14,4,0,0,4,7,0,0.0,0.7778,1.165,0,1,1,0,0
12,6,6,2,0,2,4,0,0.1667,0.5,2.503,2,1,0,0,1
12,2,7,3,0,0,3,0,0.25,0.1667,1.711,3,0,0,0,1
15,15,0,0,0,14,1,0,0.0,1.0,2.368,0,1,0,0,0
25,7,18,2,0,0,6,0,0.08,0.28,2.139,2,0,0,0,0
38,7,31,2,3,3,8,1,0.0526,0.1842,2.979,8,0,0,0,0
7,7,0,0,0,6,3,0,0.0,1.0,2.8,0,1,0,0,0
7,3,4,1,1,3,1,1,0.1429,0.4286,1.243,3,1,1,1,1
24,9,15,0,0,3,3,0,0.0,0.375,3.13,0,1,0,0,0
11,5,6,0,0,1,7,0,0.0,0.4545,2.761,0,1,0,0,0
37,14,23,0,2,1,8,1,0.0,0.3784,2.755,4,1,0,0,0
22,17,5,0,0,2,4,0,0.0,0.7727,0.622,0,1,1,0,0
32,8,24,4,0,6,7,0,0.125,0.25,3.24,4,0,0,0,0
22,5,17,2,0,0,4,0,0.0909,0.2273,1.063,2,0,1,0,0
10,5,5,2,5,3,6,1,0.2,0.5,1.506,12,1,1,0,1
8,3,5,2,0,0,8,0,0.25,0.375,0.582,2,0,1,0,1
25,7,18,0,0,0,7,0,0.0,0.28,0.715,0,0,1,0,0
20,10,10,2,0,2,7,0,0.1,0.5,0.541,2,1,1,0,1
10,2,8,1,0,0,8,0,0.1,0.2,0.855,1,0,0,0,1
51,10,41,1,4,3,17,1,0.0196,0.1961,1.001,9,0,1,0,0
42,14,28,3,2,3,12,1,0.0714,0.3333,3.442,7,1,0,0,0
4,4,0,1,0,0,3,0,0.25,1.0,2.734,1,0,0,1,1
17,17,0,0,0,17,0,0,0.0,1.0,3.435,0,1,0,0,0
1,0,1,0,0,0,1,0,0.0,0.0,3.403,0,0,0,0,0
8,1,3,4,0,1,2,0,0.5,0.125,1.155,4,0,0,0,1
4,4,0,0,0,4,3,0,0.0,1.0,1.018,0,1,1,0,0
67,8,59,2,1,0,12,1,0.0299,0.1194,3.416,4,0,0,0,0
38,9,29,0,5,0,5,1,0.0,0.2368,1.095,10,0,1,0,0
38,19,19,0,1,6,5,1,0.0,0.5,2.188,2,0,0,0,0
11,6,1,4,0,2,5,0,0.3636,0.5455,2.543,4,1,0,0,1
19,19,0,0,0,0,7,0,0.0,1.0,2.911,0,0,0,0,0
18,2,16,1,1,0,1,1,0.0556,0.1111,0.865,3,0,0,1,1
23,5,18,2,0,2,3,0,0.087,0.2174,0.592,2,0,1,0,0
19,9,10,1,0,4,8,0,0.0526,0.4737,3.123,1,1,0,1,1
17,9,5,3,0,1,5,0,0.1765,0.5294,1.993,3,1,0,0,1
20,10,10,1,1,2,4,1,0.05,0.5,1.24,3,1,1,1,0
20,8,12,0,1,1,2,1,0.0,0.4,2.716,2,1,0,0,0
32,14,18,0,5,4,8,1,0.0,0.4375,0.765,10,1,1,0,0
2,1,1,1,0,1,3,0,0.5,0.5,2.772,1,1,0,0,1
71,17,54,2,3,7,16,1,0.0282,0.2394,1.708,8,0,1,0,0
3,1,2,1,0,1,2,0,0.3333,0.3333,3.114,1,1,0,0,1
5,5,0,0,0,4,3,0,0.0,1.0,1.534,0,1,1,0,0
8,2,6,0,1,1,2,1,0.0,0.25,2.971,2,0,0,1,0
75,19,56,4,3,5,5,1,0.0533,0.2533,1.407,10,0,1,0,0
14,10,4,0,0,4,7,0,0.0,0.7143,0.996,0,1,1,0,0
13,6,3,4,0,2,4,0,0.3077,0.4615,2.292,4,1,1,0,1
16,11,3,2,0,1,5,0,0.125,0.6875,1.85,2,1,0,1,1
31,8,23,1,6,2,11,1,0.0323,0.2581,2.981,13,0,0,0,0
8,4,4,0,3,3,6,1,0.0,0.5,2.775,6,1,0,1,1
29,14,15,0,1,0,4,1,0.0,0.4828,1.12,2,0,1,1,0
7,2,5,0,1,1,5,1,0.0,0.2857,2.075,2,0,0,1,0
24,11,13,0,5,0,7,1,0.0,0.4583,2.439,10,0,0,0,0
13,4,9,1,0,0,6,0,0.0769,0.3077,0.793,1,0,1,0,1
8,6,2,0,0,4,1,0,0.0,0.75,0.779,0,1,1,0,0
3,1,2,0,0,0,0,0,0.0,0.3333,1.626,0,0,0,0,0
15,10,5,0,0,8,3,0,0.0,0.6667,1.671,0,1,1,0,0
11,3,8,0,2,1,3,1,0.0,0.2727,0.544,4,0,1,1,0
18,6,7,5,0,2,1,0,0.2778,0.3333,0.578,5,1,1,0,1
5,3,2,0,0,2,3,0,0.0,0.6,2.549,0,1,0,1,0
6,1,5,0,0,0,1,0,0.0,0.1667,3.474,0,0,0,0,0
16,8,8,0,6,2,9,1,0.0,0.5,2.651,12,1,0,0,0
24,10,14,0,6,0,3,1,0.0,0.4167,0.935,12,0,1,0,0
7,7,0,0,0,7,3,0,0.0,1.0,1.873,0,1,0,0,0
14,7,7,1,2,0,6,1,0.0714,0.5,1.933,5,0,0,1,1
47,19,28,2,2,10,6,1,0.0426,0.4043,2.651,6,1,1,0,0
4,4,0,0,0,3,3,0,0.0,1.0,0.83,0,1,1,0,0
2,0,2,0,0,0,0,0,0.0,0.0,1.003,0,0,0,0,0
33,2,31,2,5,1,5,1,0.0606,0.0606,0.519,12,0,0,0,0
3,1,2,0,0,0,0,0,0.0,0.3333,2.023,0,0,0,0,0
36,7,29,4,1,6,18,1,0.1111,0.1944,0.883,6,0,1,0,1
33,8,25,1,2,0,3,1,0.0303,0.2424,2.024,5,0,0,0,1
38,2,36,1,4,0,9,1,0.0263,0.0526,2.006,9,0,0,0,1
12,5,7,1,3,3,6,1,0.0833,0.4167,1.486,7,1,1,1,1
7,7,0,1,0,7,3,0,0.1429,1.0,3.087,1,1,0,0,1
9,2,5,2,0,0,2,0,0.2222,0.2222,0.565,2,0,0,1,1
67,10,57,3,3,3,15,1,0.0448,0.1493,2.598,9,0,0,0,0
16,3,13,1,2,1,1,1,0.0625,0.1875,2.37,5,0,0,1,1
7,5,2,0,0,1,8,0,0.0,0.7143,2.752,0,1,0,0,0
8,3,5,0,0,3,4,0,0.0,0.375,2.78,0,1,0,0,0
36,8,28,0,4,3,7,1,0.0,0.2222,2.661,8,0,0,0,0
8,1,2,5,0,1,2,0,0.625,0.125,2.506,5,0,0,0,1
14,13,1,0,0,4,3,0,0.0,0.9286,3.049,0,1,0,0,0
12,6,6,1,2,0,4,1,0.0833,0.5,2.299,5,0,0,1,1
5,3,0,2,0,0,3,0,0.4,0.6,2.688,2,0,0,0,1
14,2,12,0,0,1,8,0,0.0,0.1429,0.647,0,0,0,0,0
33,14,19,4,0,0,6,0,0.1212,0.4242,2.213,4,0,1,0,0
20,3,17,0,0,3,3,0,0.0,0.15,0.905,0,1,1,0,0
13,5,8,2,0,0,8,0,0.1538,0.3846,2.856,2,0,0,0,1
11,2,9,0,2,2,5,1,0.0,0.1818,0.68,4,0,0,1,0
17,6,11,0,0,3,0,0,0.0,0.3529,3.112,0,1,1,0,0
16,5,11,1,0,0,3,0,0.0625,0.3125,1.004,1,0,1,0,1
1,0,1,1,0,0,0,0,1.0,0.0,1.794,1,0,0,0,1
13,11,2,0,0,8,2,0,0.0,0.8462,1.475,0,1,1,0,1
14,13,1,0,0,10,2,0,0.0,0.9286,1.483,0,1,1,0,0
21,7,14,1,3,2,1,1,0.0476,0.3333,1.84,7,1,0,1,0
19,13,6,0,0,6,7,0,0.0,0.6842,1.714,0,1,1,0,0
34,6,28,0,3,3,9,1,0.0,0.1765,1.779,6,0,1,0,0
31,13,18,5,3,8,14,1,0.1613,0.4194,2.636,11,1,0,0,0
16,8,8,1,1,2,5,1,0.0625,0.5,3.213,3,0,0,1,1
7,2,5,0,1,1,5,1,0.0,0.2857,3.109,2,0,0,1,0
19,10,9,0,0,5,6,0,0.0,0.5263,2.9,0,1,0,0,0
19,8,11,0,0,8,2,0,0.0,0.4211,1.789,0,1,1,0,0
19,12,2,5,0,0,1,0,0.2632,0.6316,2.034,5,0,0,0,1
1,0,1,0,0,0,2,0,0.0,0.0,2.456,0,0,0,0,0
18,5,13,0,0,3,3,0,0.0,0.2778,1.422,0,0,1,0,0
10,2,8,0,1,2,3,1,0.0,0.2,0.82,2,0,0,1,0
4,4,0,0,0,4,0,0,0.0,1.0,2.906,0,1,0,0,0
9,4,5,0,3,1,1,1,0.0,0.4444,0.999,6,1,1,1,0
18,4,14,0,0,2,6,0,0.0,0.2222,3.149,0,0,0,1,0
12,4,8,2,3,1,5,1,0.1667,0.3333,1.431,8,1,1,1,1
10,7,3,0,0,1,3,0,0.0,0.7,0.679,0,1,1,0,0
19,6,13,0,0,2,6,0,0.0,0.3158,3.143,0,1,0,0,0
40,19,21,5,4,10,10,1,0.125,0.475,2.627,13,1,0,0,0
28,4,24,0,2,0,3,1,0.0,0.1429,1.468,4,0,1,1,0
11,7,4,0,0,1,3,0,0.0,0.6364,3.413,0,1,0,0,0
6,1,5,1,0,1,0,0,0.1667,0.1667,1.103,1,0,0,0,1
5,5,0,0,0,4,3,0,0.0,1.0,2.04,0,1,0,0,0
22,12,10,0,0,5,4,0,0.0,0.5455,1.864,0,1,0,0,0
7,7,0,0,0,5,3,0,0.0,1.0,2.331,0,1,0,1,0
18,7,11,1,0,1,8,0,0.0556,0.3889,3.136,1,1,1,0,1
9,4,5,0,0,2,5,0,0.0,0.4444,2.272,0,1,0,0,0
18,6,12,0,0,2,8,0,0.0,0.3333,2.717,0,1,0,0,0
16,6,10,2,0,3,3,0,0.125,0.375,3.246,2,1,0,0,1
43,20,23,3,5,1,15,1,0.0698,0.4651,2.405,13,1,0,0,0
12,2,10,1,0,0,4,0,0.0833,0.1667,2.786,1,0,0,0,1
6,2,4,1,0,2,2,0,0.1667,0.3333,1.161,1,1,0,0,1
11,6,5,0,0,3,0,0,0.0,0.5455,2.141,0,1,0,0,0
8,4,4,0,0,1,3,0,0.0,0.5,2.296,0,1,0,0,0
25,15,10,0,0,6,3,0,0.0,0.6,3.017,0,1,0,0,0
25,4,21,1,0,1,8,0,0.04,0.16,0.726,1,0,1,0,0
20,4,16,1,1,3,2,1,0.05,0.2,3.24,3,0,0,1,0
2,1,1,0,0,0,3,0,0.0,0.5,1.075,0,0,0,0,0
4,2,2,0,0,0,2,0,0.0,0.5,3.409,0,1,0,0,0
43,17,26,3,4,3,16,1,0.0698,0.3953,2.042,11,1,0,0,0
21,5,16,1,2,3,11,1,0.0476,0.2381,3.337,5,0,0,1,0
46,11,35,0,2,9,10,1,0.0,0.2391,0.578,4,0,0,1,0
3,3,0,1,0,1,1,0,0.3333,1.0,1.955,1,1,0,0,1
7,2,5,1,0,2,3,0,0.1429,0.2857,3.287,1,0,0,0,1
24,3,21,1,1,1,2,1,0.0417,0.125,2.688,3,0,0,1,0
25,25,0,0,0,4,7,0,0.0,1.0,1.013,0,1,1,0,0
11,6,5,0,0,1,6,0,0.0,0.5455,2.409,0,1,0,0,0
17,2,12,3,0,0,3,0,0.1765,0.1176,2.945,3,0,0,0,1
7,1,1,5,0,0,3,0,0.7143,0.1429,3.329,5,0,0,0,1
28,4,24,1,6,0,8,1,0.0357,0.1429,2.588,13,0,0,0,0
2,2,0,0,0,1,2,0,0.0,1.0,1.486,0,1,0,0,0
12,10,2,0,0,9,3,0,0.0,0.8333,1.634,0,1,1,0,0
12,6,6,1,2,1,2,1,0.0833,0.5,3.368,5,1,0,1,1
23,6,17,2,3,4,8,1,0.087,0.2609,0.897,8,0,1,1,0
25,6,19,2,0,2,4,0,0.08,0.24,3.39,2,0,0,0,0
9,9,0,0,0,6,2,0,0.0,1.0,2.263,0,1,0,0,0
16,7,9,2,3,2,12,1,0.125,0.4375,1.397,8,1,0,1,1
14,7,7,0,2,0,4,1,0.0,0.5,1.648,4,0,1,1,0
12,3,9,0,0,1,4,0,0.0,0.25,2.809,0,0,0,0,0
20,11,6,3,0,2,1,0,0.15,0.55,1.497,3,1,1,0,1
14,10,4,0,0,0,5,0,0.0,0.7143,2.558,0,0,1,0,0
4,4,0,0,0,4,1,0,0.0,1.0,1.534,0,1,1,0,0
1,1,0,1,0,0,1,0,1.0,1.0,1.162,1,0,0,0,1
24,11,13,2,0,5,4,0,0.0833,0.4583,0.892,2,0,1,0,0
11,10,1,0,0,3,2,0,0.0,0.9091,0.681,0,1,1,0,0
32,2,30,2,2,2,6,1,0.0625,0.0625,0.878,6,0,0,0,0
19,8,5,6,0,2,2,0,0.3158,0.4211,2.856,6,1,0,0,1
78,5,73,2,1,4,9,1,0.0256,0.0641,0.983,4,0,1,0,0
5,3,2,0,0,3,2,0,0.0,0.6,2.196,0,1,0,0,0
24,9,15,2,6,3,8,1,0.0833,0.375,3.387,14,1,0,0,0
8,8,0,0,0,7,0,0,0.0,1.0,2.01,0,1,0,0,0
76,36,40,4,4,3,19,1,0.0526,0.4737,0.821,12,1,1,0,0
21,12,9,0,0,3,3,0,0.0,0.5714,2.681,0,1,0,0,0
53,22,31,0,4,2,8,1,0.0,0.4151,1.97,8,1,0,0,0
8,0,8,1,0,0,0,0,0.125,0.0,2.87,1,1,0,0,1
11,10,1,0,0,3,2,0,0.0,0.9091,1.243,0,1,1,0,0
12,3,9,2,3,2,7,1,0.1667,0.25,1.959,8,0,0,1,1
8,5,3,0,0,2,0,0,0.0,0.625,2.466,0,1,1,0,0
4,1,3,1,0,0,1,0,0.25,0.25,1.182,1,0,0,0,1
12,7,1,4,0,1,5,0,0.3333,0.5833,0.672,4,1,1,0,1
1,1,0,0,0,1,0,0,0.0,1.0,2.844,0,1,0,0,0
21,9,12,0,1,0,2,1,0.0,0.4286,2.382,2,0,0,1,0
22,8,14,0,0,0,4,0,0.0,0.3636,1.148,0,0,1,0,0
23,8,15,0,0,0,3,0,0.0,0.3478,0.761,0,0,1,0,0
18,8,10,0,0,4,6,0,0.0,0.4444,3.205,0,0,0,0,0
51,6,45,3,3,6,16,1,0.0588,0.1176,3.079,9,0,0,0,0
20,3,17,0,2,0,6,1,0.0,0.15,2.918,4,0,0,1,0
19,3,16,0,0,0,6,0,0.0,0.1579,2.121,0,0,0,0,0
21,10,11,0,0,0,3,0,0.0,0.4762,3.396,0,0,0,0,0
12,4,3,5,0,0,4,0,0.4167,0.3333,2.256,5,0,0,0,1
21,13,8,0,0,1,3,0,0.0,0.619,1.094,0,1,1,0,0
51,7,44,0,2,5,13,1,0.0,0.1373,1.976,4,0,0,0,0
19,2,17,1,0,0,6,0,0.0526,0.1053,1.386,1,0,0,0,1
55,8,47,3,0,6,7,0,0.0545,0.1455,1.96,3,0,0,0,0
5,4,1,0,0,3,4,0,0.0,0.8,0.778,0,0,0,0,0
22,4,18,1,0,0,2,0,0.0455,0.1818,2.167,1,0,0,0,0
14,5,9,0,0,5,3,0,0.0,0.3571,1.42,0,1,1,0,0
12,8,4,0,0,7,4,0,0.0,0.6667,1.064,0,1,1,0,0
9,3,6,0,1,3,4,1,0.0,0.3333,2.841,2,1,0,1,0
17,9,8,0,0,4,7,0,0.0,0.5294,1.41,0,1,1,0,0
23,17,6,0,0,5,2,0,0.0,0.7391,1.639,0,0,1,0,0
16,10,6,0,0,4,4,0,0.0,0.625,2.911,0,0,0,0,0
33,6,27,0,3,5,11,1,0.0,0.1818,1.619,6,0,0,0,0
64,20,44,1,3,8,6,1,0.0156,0.3125,3.367,7,1,0,0,0
21,5,16,1,3,1,5,1,0.0476,0.2381,0.527,7,1,1,1,1
6,2,4,1,0,2,3,0,0.1667,0.3333,0.805,1,1,0,0,1
34,3,31,1,6,3,3,1,0.0294,0.0882,3.253,13,0,0,0,1
13,2,8,3,0,1,1,0,0.2308,0.1538,1.648,3,0,0,0,1
59,25,34,3,5,4,12,1,0.0508,0.4237,1.55,13,1,1,0,0
47,10,37,4,1,3,11,1,0.0851,0.2128,3.405,6,0,0,0,0
20,13,7,0,0,10,4,0,0.0,0.65,3.265,0,0,0,0,1
20,11,9,0,0,0,4,0,0.0,0.55,1.607,0,0,1,0,0
14,7,7,0,0,6,3,0,0.0,0.5,2.694,0,1,0,0,0
7,7,0,0,0,4,3,0,0.0,1.0,0.678,0,1,1,0,0
35,13,22,2,5,6,17,1,0.0571,0.3714,2.699,12,1,0,0,0
6,4,2,1,0,2,1,0,0.1667,0.6667,0.742,1,1,1,0,1
11,3,8,0,3,2,6,1,0.0,0.2727,0.819,6,0,0,1,0
9,9,0,0,0,8,3,0,0.0,1.0,3.415,0,1,0,0,0
14,7,7,1,1,0,6,1,0.0714,0.5,2.853,3,0,0,1,1
7,2,5,0,0,2,0,0,0.0,0.2857,1.537,0,0,0,0,0
39,19,20,1,5,1,9,1,0.0256,0.4872,3.334,11,1,0,0,0
3,1,2,0,0,1,3,0,0.0,0.3333,2.746,0,1,0,0,0
7,5,2,0,0,1,0,0,0.0,0.7143,2.621,0,1,0,0,0
13,5,8,1,0,1,2,0,0.0769,0.3846,3.148,1,1,0,0,1
5,5,0,0,0,5,3,0,0.0,1.0,3.171,0,1,1,0,0
30,5,25,0,5,3,6,1,0.0,0.1667,3.385,10,0,0,0,0
16,7,9,0,0,5,0,0,0.0,0.4375,1.883,0,1,0,0,0
60,13,47,3,0,2,7,0,0.05,0.2167,1.249,3,0,1,0,0
20,11,9,0,0,2,8,0,0.0,0.55,2.273,0,1,0,0,1
24,22,2,0,0,0,7,0,0.0,0.9167,1.053,0,0,1,0,0
19,4,15,1,1,2,2,1,0.0526,0.2105,2.23,3,0,0,1,1
25,4,21,2,0,2,2,0,0.08,0.16,0.96,2,0,1,0,0
13,5,5,3,0,2,4,0,0.2308,0.3846,2.896,3,1,0,0,1
20,16,4,0,0,2,8,0,0.0,0.8,3.414,0,1,0,0,0
10,10,0,0,0,10,2,0,0.0,1.0,0.75,0,1,1,0,0
9,5,4,0,0,1,5,0,0.0,0.5556,3.37,0,1,0,0,0
15,10,5,0,0,8,0,0,0.0,0.6667,1.37,0,0,1,0,0
7,1,2,4,0,1,2,0,0.5714,0.1429,3.08,4,0,0,0,1
54,18,36,3,3,3,8,1,0.0556,0.3333,3.238,9,1,0,0,0
15,6,7,2,0,0,2,0,0.1333,0.4,0.905,2,0,1,0,1
10,5,5,0,4,1,6,1,0.0,0.5,3.09,8,1,0,0,1
7,3,4,1,0,2,1,0,0.1429,0.4286,3.003,1,1,1,0,1
67,25,42,5,5,7,5,1,0.0746,0.3731,2.72,15,1,0,0,0
17,3,14,1,0,0,7,0,0.0588,0.1765,2.497,1,0,0,0,1
9,5,2,2,0,2,3,0,0.2222,0.5556,3.05,2,1,0,0,1
20,8,12,0,1,0,3,1,0.0,0.4,1.557,2,0,1,1,0
16,6,5,5,0,1,5,0,0.3125,0.375,0.564,5,1,1,0,1
15,4,11,1,3,2,3,1,0.0667,0.2667,0.886,7,0,1,1,1
4,1,3,1,0,0,1,0,0.25,0.25,1.173,1,0,0,0,1
25,8,17,1,3,4,11,1,0.04,0.32,2.695,7,1,0,1,0
17,4,13,2,0,2,5,0,0.1176,0.2353,3.337,2,0,0,0,1
21,17,4,0,0,7,8,0,0.0,0.8095,2.742,0,1,0,0,0
12,3,5,4,0,0,1,0,0.3333,0.25,1.168,4,0,1,0,1
3,3,0,0,0,1,2,0,0.0,1.0,2.446,0,1,0,0,0
17,17,0,0,0,17,3,0,0.0,1.0,3.493,0,1,0,0,0
28,9,19,0,2,2,6,1,0.0,0.3214,2.659,4,1,0,1,0
4,2,2,1,0,0,0,0,0.25,0.5,2.981,1,0,0,0,1
16,1,9,6,0,1,1,0,0.375,0.0625,2.01,6,0,0,0,1
19,9,10,0,0,9,2,0,0.0,0.4737,2.624,0,1,0,0,0
18,10,8,0,0,7,2,0,0.0,0.5556,2.068,0,1,0,0,0
24,11,13,2,0,4,8,0,0.0833,0.4583,1.023,2,1,1,0,0
12,1,7,4,0,0,3,0,0.3333,0.0833,1.131,4,0,0,0,1
21,4,17,1,1,0,5,1,0.0476,0.1905,3.165,3,0,0,1,0
4,4,0,0,0,4,2,0,0.0,1.0,1.102,0,1,1,0,0
16,4,12,0,0,0,4,0,0.0,0.25,1.515,0,0,1,0,0
24,8,16,0,0,2,3,0,0.0,0.3333,2.305,0,1,0,0,0
7,4,3,0,0,3,3,0,0.0,0.5714,3.481,0,1,0,1,1
7,7,0,0,0,1,7,0,0.0,1.0,1.042,0,1,1,0,0
21,8,13,0,0,1,7,0,0.0,0.381,2.191,0,1,0,0,0
36,6,30,0,3,4,12,1,0.0,0.1667,2.401,6,0,0,0,0
22,11,11,1,0,1,7,0,0.0455,0.5,2.828,1,1,0,0,0
29,13,16,0,3,2,4,1,0.0,0.4483,2.856,6,1,0,1,0
13,3,10,2,3,3,3,1,0.1538,0.2308,2.877,8,0,0,1,1
8,2,6,1,2,1,2,1,0.125,0.25,1.295,5,0,0,1,1
22,4,18,0,4,2,9,1,0.0,0.1818,1.022,8,0,1,0,0
13,7,6,0,0,3,4,0,0.0,0.5385,1.423,0,0,1,0,0
18,7,11,0,0,1,7,0,0.0,0.3889,1.812,0,1,0,0,0
19,12,7,0,0,5,8,0,0.0,0.6316,2.311,0,1,0,0,0
30,9,21,0,6,3,6,1,0.0,0.3,2.804,12,0,0,0,0
17,6,7,4,0,0,2,0,0.2353,0.3529,2.045,4,0,0,0,1
12,3,7,2,0,0,1,0,0.1667,0.25,2.059,2,0,0,0,1
63,5,58,3,4,2,17,1,0.0476,0.0794,2.389,11,1,0,1,0
10,2,8,0,3,0,3,1,0.0,0.2,2.858,6,0,0,1,0
24,7,17,0,2,3,7,1,0.0,0.2917,1.307,4,0,1,1,0
30,14,16,0,3,0,4,1,0.0,0.4667,2.486,6,0,1,1,0
9,4,5,0,0,1,6,0,0.0,0.4444,3.307,0,1,1,0,0
69,21,48,2,5,5,13,1,0.029,0.3043,3.439,12,1,0,0,0
15,5,10,0,0,1,5,0,0.0,0.3333,3.159,0,1,0,0,0
25,9,16,0,0,0,6,0,0.0,0.36,2.514,0,0,0,0,0
22,22,0,0,0,8,3,0,0.0,1.0,3.256,0,1,0,0,0
38,2,36,1,6,2,6,1,0.0263,0.0526,1.82,13,0,0,0,0
6,1,1,4,0,0,3,0,0.6667,0.1667,1.304,4,0,0,0,1
75,15,60,0,5,1,10,1,0.0,0.2,3.052,10,0,0,0,0
29,2,27,0,1,1,5,1,0.0,0.069,3.41,2,0,0,1,1
21,5,16,1,3,2,5,1,0.0476,0.2381,1.771,7,0,1,1,0
21,19,2,0,0,6,2,0,0.0,0.9048,2.452,0,1,0,0,0
79,27,52,5,4,2,11,1,0.0633,0.3418,2.819,13,1,0,1,0
7,2,5,0,2,2,5,1,0.0,0.2857,1.289,4,0,0,1,0
6,2,0,4,0,0,3,0,0.6667,0.3333,1.543,4,0,0,0,1
11,9,2,0,0,2,5,0,0.0,0.8182,1.963,0,1,0,0,0
6,6,0,1,0,0,0,0,0.1667,1.0,1.98,1,0,0,0,1
13,2,11,1,2,1,5,1,0.0769,0.1538,2.317,5,0,0,1,1
22,9,13,1,0,2,4,0,0.0455,0.4091,2.822,1,0,0,0,0
14,5,9,1,1,3,1,1,0.0714,0.3571,1.569,3,1,1,1,1
23,3,20,2,5,3,12,1,0.087,0.1304,1.408,12,0,1,0,0
9,9,0,0,0,8,3,0,0.0,1.0,2.711,0,1,0,0,0
39,14,25,0,2,4,11,1,0.0,0.359,0.693,4,1,1,0,0
8,8,0,0,0,7,3,0,0.0,1.0,3.218,0,1,0,0,0
7,3,4,1,2,3,1,1,0.1429,0.4286,1.399,5,1,1,1,1
39,18,21,5,5,4,19,1,0.1282,0.4615,0.593,15,1,1,0,0
65,21,44,4,5,10,12,1,0.0615,0.3231,0.803,14,1,1,0,0
15,14,1,0,0,13,4,0,0.0,0.9333,2.442,0,1,0,0,0
7,6,1,0,0,0,5,0,0.0,0.8571,2.933,0,0,0,0,0
13,6,7,1,1,0,2,1,0.0769,0.4615,3.105,3,0,0,1,1
9,8,1,0,0,0,4,0,0.0,0.8889,1.051,0,0,1,0,0
22,2,20,1,1,1,3,1,0.0455,0.0909,1.509,3,0,0,1,0
3,3,0,1,0,1,2,0,0.3333,1.0,2.104,1,1,0,0,1
16,2,14,0,0,1,4,0,0.0,0.125,0.909,0,0,0,0,0
4,4,0,0,0,0,2,0,0.0,1.0,0.796,0,0,1,0,0
12,2,10,1,0,1,6,0,0.0833,0.1667,2.174,1,0,0,0,1
28,8,20,1,2,0,4,1,0.0357,0.2857,2.182,5,0,0,1,0
26,3,23,1,2,2,5,1,0.0385,0.1154,2.074,5,0,0,1,0
2,1,1,1,0,1,3,0,0.5,0.5,1.151,1,1,0,0,1
6,4,2,0,0,2,8,0,0.0,0.6667,3.255,0,1,0,0,0
15,3,12,0,0,3,2,0,0.0,0.2,1.417,0,0,1,0,1
17,2,15,1,2,2,6,1,0.0588,0.1176,2.974,5,0,0,1,0
14,5,3,6,0,2,1,0,0.4286,0.3571,0.783,6,1,1,0,1
7,4,3,0,0,1,4,0,0.0,0.5714,2.9,0,1,0,0,0
6,4,2,0,0,2,0,0,0.0,0.6667,2.452,0,1,0,0,0
9,6,3,0,0,6,0,0,0.0,0.6667,1.738,0,1,1,0,0
15,11,4,0,0,9,2,0,0.0,0.7333,1.339,0,1,1,0,0
10,9,1,0,0,9,3,0,0.0,0.9,0.645,0,0,1,0,0
14,3,5,6,0,0,4,0,0.4286,0.2143,1.426,6,0,1,1,1
46,21,25,3,2,5,12,1,0.0652,0.4565,3.365,7,1,0,0,0
3,2,1,0,0,1,2,0,0.0,0.6667,3.285,0,1,0,0,0
77,36,41,1,4,9,15,1,0.013,0.4675,2.91,9,1,0,0,0
64,27,37,4,2,8,18,1,0.0625,0.4219,2.493,8,1,0,0,0
20,6,14,0,0,1,3,0,0.0,0.3,0.899,0,0,1,0,0
7,4,3,0,0,2,4,0,0.0,0.5714,2.735,0,1,0,0,0
11,4,7,1,4,2,12,1,0.0909,0.3636,2.203,9,1,0,0,0
66,33,33,1,5,9,5,1,0.0152,0.5,1.0,11,1,1,0,0
8,1,1,6,0,0,5,0,0.75,0.125,2.831,6,0,0,0,1
16,13,3,0,0,6,8,0,0.0,0.8125,2.277,0,1,0,0,0
21,2,19,0,0,0,8,0,0.0,0.0952,1.048,0,0,1,1,0
14,7,7,0,6,2,10,1,0.0,0.5,1.908,12,1,0,0,0
13,11,0,2,0,0,1,0,0.1538,0.8462,2.276,2,0,1,0,1
10,3,7,2,2,1,6,1,0.2,0.3,2.828,6,0,0,1,1
8,4,1,3,0,1,2,0,0.375,0.5,1.001,3,1,1,0,0
